PROD_ID,TIME_ID,PROMO_ID,CHANNEL_ID,UNIT_COST,UNIT_PRICE
146,06-06-99,999,4,8.93,10.66
114,22-05-99,999,2,16.26,19.29
120,27-04-99,999,3,6.63,8.96
119,21-04-99,999,2,5.98,7.1
145,06-04-99,999,4,9.67,11.2
38,15-05-99,999,3,28.42,35.43
119,29-06-99,999,3,6.63,8.63
119,05-06-99,999,2,5.98,7.1
18,23-06-99,999,3,1254.04,1764.26
134,15-04-99,999,4,16.46,19.65
20,10-05-99,999,3,568.55,638.81
26,25-04-99,999,2,128.42,152.39
121,04-06-99,999,3,10.41,14.08
24,19-04-99,999,2,39.37,46.73
143,06-04-99,999,3,17.99,25.76
132,29-06-99,999,2,21.4,25.39
135,29-06-99,999,4,39.18,46.79
127,22-04-99,999,2,32.23,38.24
27,28-06-99,999,2,38.53,45.71
37,28-04-99,999,2,47.08,55.87
24,08-05-99,999,3,43.58,51.51
130,27-05-99,999,3,85.27,114.33
26,19-06-99,999,3,142.14,180.26
34,03-05-99,999,4,31.36,37.42
143,27-05-99,999,2,16.55,19.64
17,26-06-99,999,4,862.31,1029.37
17,20-05-99,999,2,941.88,1117.54
27,08-04-99,999,3,42.63,51.25
127,05-06-99,999,4,29,34.62
17,23-06-99,999,4,862.31,1029.37
129,24-04-99,999,4,153.41,183.13
27,17-06-99,999,4,35.26,42.09
115,19-06-99,999,3,8.53,11.11
24,13-05-99,999,3,43.58,51.51
25,02-05-99,999,3,107.07,135.8
133,27-04-99,999,3,29.36,39.38
121,17-06-99,999,2,9.4,11.16
141,06-04-99,999,4,22.32,26.66
48,29-04-99,999,3,11.37,13.66
48,29-06-99,999,2,10.26,12.18
117,21-06-99,999,3,8.53,11.11
47,26-06-99,999,2,24.93,29.27
30,17-04-99,999,3,9.45,11.22
147,03-06-99,999,4,5.95,7.11
115,22-05-99,999,2,7.7,9.14
30,17-06-99,999,3,9.45,11.22
117,11-04-99,999,3,8.53,10.95
32,25-06-99,999,4,53.3,63.63
35,25-06-99,999,3,47.37,57.67
116,14-04-99,999,3,11.37,14.81
117,26-04-99,999,3,8.53,11.11
113,20-05-99,999,3,21.79,28.39
126,22-05-99,999,2,24.83,29.46
133,01-05-99,999,4,24.28,29
38,25-06-99,999,4,23.51,28.07
25,23-05-99,999,3,107.07,135.8
121,17-05-99,999,3,10.41,14.28
113,22-05-99,999,4,18.02,21.51
28,30-04-99,999,2,171.24,203.18
118,02-05-99,999,3,7.57,9.87
119,05-06-99,999,4,5.48,6.54
40,19-05-99,999,4,35.26,42.09
128,27-05-99,999,3,26.52,35.56
39,30-05-99,999,2,29.97,35.55
124,09-06-99,999,2,16.55,19.44
45,05-06-99,999,4,35.26,42.09
114,21-06-99,999,3,17.99,23.46
43,05-06-99,999,4,35.26,42.09
40,12-06-99,999,2,38.53,45.71
22,19-06-99,999,4,19.94,23.8
119,02-05-99,999,3,6.63,8.63
34,17-04-99,999,3,38.43,47.43
47,07-05-99,999,2,25.38,29.8
28,26-06-99,999,3,192.92,225.69
117,09-05-99,999,3,8.53,10.95
124,04-06-99,999,3,17.99,24.66
119,24-06-99,999,2,5.98,7.1
126,01-04-99,999,4,22.72,27.13
121,12-04-99,999,3,10.41,14.28
34,17-04-99,999,2,34.25,40.62
115,31-05-99,999,3,8.53,11.11
24,23-04-99,999,3,43.58,51.51
26,20-04-99,999,3,142.14,177.78
38,12-05-99,999,3,28.54,34.59
124,29-05-99,999,4,14.89,17.24
25,13-04-99,999,3,107.07,135.8
126,15-05-99,999,4,22.72,27.13
145,23-05-99,999,4,9.67,11.2
138,18-05-99,999,3,66.33,88.92
123,04-04-99,999,3,47.37,64.93
35,13-04-99,999,3,47.58,57.67
120,10-05-99,999,3,6.63,9.08
16,26-04-99,999,4,235.16,280.73
35,03-04-99,999,3,47.37,56.87
46,17-04-99,999,2,19.7,23.36
141,08-05-99,999,3,26.99,38.64
26,16-05-99,999,2,128.42,152.39
42,15-04-99,999,4,35.76,42.69
27,12-05-99,999,2,38.53,45.71
115,29-04-99,999,3,8.53,11.11
125,24-04-99,999,2,13.69,16.24
37,13-06-99,999,3,52.1,62.56
27,17-04-99,999,2,38.53,45.71
30,14-04-99,999,3,9.45,11.38
143,27-06-99,999,3,17.99,25.4
25,23-04-99,999,4,88.57,105.74
132,29-06-99,999,4,19.6,23.38
117,04-05-99,999,2,7.7,9.14
114,09-05-99,999,2,16.48,19.56
138,23-05-99,999,3,66.33,90.17
114,11-06-99,999,3,17.99,23.13
37,13-04-99,999,2,47.08,55.87
47,07-05-99,999,4,22.49,26.04
23,08-05-99,999,3,20.85,25.05
118,26-06-99,999,2,6.87,8.16
34,16-04-99,999,3,37.9,46.14
128,27-06-99,999,3,26.52,36.06
39,04-05-99,999,4,27.43,32.75
123,11-06-99,999,3,47.37,64.93
133,04-04-99,999,3,29.36,39.38
124,31-05-99,999,4,14.89,17.24
38,28-05-99,999,2,25.67,30.46
43,29-06-99,999,4,35.26,42.09
125,24-05-99,999,2,13.69,16.24
44,04-05-99,999,4,35.9,42.86
17,20-04-99,999,3,1042.35,1487.63
26,19-05-99,999,2,128.42,152.39
113,16-04-99,999,3,21.79,28.39
43,26-04-99,999,4,35.76,42.69
39,22-05-99,999,4,27.43,32.75
133,04-04-99,999,2,26.53,31.48
118,04-05-99,999,2,6.87,8.16
47,13-04-99,999,3,27.57,32.41
129,22-04-99,999,4,151.29,180.6
24,13-04-99,999,3,43.58,51.51
117,24-06-99,999,2,7.81,9.27
126,11-06-99,999,3,27.47,31.86
140,03-06-99,999,2,24.4,28.95
38,19-05-99,999,4,23.51,28.07
17,10-06-99,999,2,941.88,1117.54
33,08-05-99,999,3,42.63,48.79
20,26-06-99,999,3,568.55,629.99
38,01-06-99,999,3,28.42,35.92
113,14-04-99,999,2,19.7,23.36
28,10-06-99,999,3,189.5,224.9
113,23-05-99,999,2,19.7,23.36
45,26-05-99,999,4,35.76,42.69
37,22-06-99,999,2,47.08,55.87
32,07-06-99,999,2,58.22,69.08
42,17-06-99,999,3,43.21,51.7
119,23-04-99,999,3,6.63,8.63
116,29-06-99,999,2,10.26,12.18
31,10-05-99,999,3,8.53,10.24
140,16-06-99,999,2,24.4,28.95
26,23-04-99,999,2,128.42,152.39
116,29-04-99,999,2,10.26,12.18
28,26-04-99,999,2,171.24,203.18
24,13-04-99,999,2,39.93,47.38
37,29-06-99,999,2,48.13,57.09
119,05-04-99,999,2,5.98,7.1
15,25-05-99,999,2,856.25,1015.94
28,23-06-99,999,3,189.5,228.05
114,18-05-99,999,3,17.99,23.13
15,26-06-99,999,4,783.92,935.79
46,07-05-99,999,2,19.7,23.36
24,23-06-99,999,2,39.37,46.73
19,19-06-99,999,4,43.89,52.4
128,31-05-99,999,4,21.94,26.2
120,16-06-99,999,2,5.98,7.1
123,24-06-99,999,4,39.18,46.79
34,16-05-99,999,2,34.25,40.62
28,08-06-99,999,3,189.5,228.05
47,25-06-99,999,2,24.93,29.27
114,07-05-99,999,2,16.26,19.29
32,16-04-99,999,3,64.42,77.46
126,11-05-99,999,2,24.83,29.46
20,23-06-99,999,2,513.74,609.56
127,22-06-99,999,2,31.67,37.57
141,23-06-99,999,3,26.99,38.64
28,26-05-99,999,4,156.79,187.15
114,21-06-99,999,4,14.89,17.77
142,06-04-99,999,3,17.99,25.76
30,12-06-99,999,2,8.56,10.15
123,05-05-99,999,2,42.8,50.79
18,07-05-99,999,3,1249.12,1765.14
123,22-06-99,999,4,39.18,46.79
40,31-05-99,999,4,35.26,42.09
23,30-05-99,999,2,18.83,22.34
131,29-06-99,999,2,16.26,19.29
36,06-05-99,999,4,35.9,42.86
24,08-06-99,999,3,43.58,51.51
15,17-05-99,999,4,783.92,935.79
19,28-04-99,999,2,47.93,56.88
117,05-04-99,999,3,8.53,10.95
134,06-04-99,999,2,17.97,21.33
25,21-05-99,999,2,96.76,114.8
120,09-04-99,999,2,5.98,7.1
118,18-04-99,999,4,6.2,7.4
33,26-05-99,999,4,35.26,42.09
34,28-05-99,999,2,34.25,40.62
20,07-05-99,999,3,568.55,638.81
37,15-06-99,999,2,47.08,55.87
115,23-06-99,999,3,8.53,11.11
124,29-06-99,999,2,16.55,19.44
43,10-05-99,999,3,42.63,51.49
36,06-05-99,999,3,42.63,51.89
119,11-05-99,999,2,5.98,7.1
132,01-04-99,999,2,21.4,25.39
18,03-05-99,999,3,1231.88,1758.11
18,14-05-99,999,2,1113.11,1320.72
30,23-05-99,999,2,8.56,10.15
42,26-06-99,999,2,39.21,46.53
19,16-04-99,999,3,53.06,64.07
120,19-06-99,999,4,5.48,6.54
119,15-05-99,999,2,5.98,7.1
140,27-06-99,999,2,24.4,28.95
114,19-04-99,999,2,16.26,19.29
114,06-06-99,999,4,14.89,17.77
125,11-06-99,999,3,15.15,17.57
138,03-05-99,999,4,54.87,65.5
125,29-05-99,999,2,13.69,16.24
38,09-04-99,999,3,28.42,35.43
33,28-05-99,999,3,42.63,48.79
42,04-06-99,999,3,43.41,51.67
39,25-06-99,999,3,33.76,39.94
128,11-04-99,999,3,26.52,35.56
38,30-05-99,999,3,28.54,34.11
18,20-05-99,999,3,1231.88,1782.72
113,01-06-99,999,3,22.09,28.12
131,06-05-99,999,4,14.89,17.77
128,22-04-99,999,3,26.52,35.56
118,22-05-99,999,3,7.57,9.87
114,24-05-99,999,2,16.26,19.29
140,23-04-99,999,2,24.4,28.95
15,21-05-99,999,3,947.58,1049.99
14,10-04-99,999,3,947.58,1304.25
24,21-06-99,999,3,43.58,51.51
126,29-04-99,999,4,22.72,27.13
43,12-06-99,999,2,38.53,45.71
121,31-05-99,999,4,8.62,9.98
35,03-06-99,999,4,39.18,46.79
115,20-05-99,999,2,7.7,9.14
116,03-05-99,999,4,9.4,11.22
117,20-05-99,999,3,8.53,11.11
27,12-06-99,999,3,42.63,51.25
133,22-04-99,999,3,29.36,39.38
142,14-04-99,999,2,16.55,19.64
120,27-05-99,999,2,5.98,7.1
123,24-06-99,999,3,47.37,64.04
31,23-05-99,999,3,8.53,10.24
120,03-05-99,999,4,5.48,6.54
132,27-04-99,999,3,23.69,31.75
118,22-05-99,999,2,6.85,8.13
123,27-05-99,999,3,47.37,64.93
113,15-06-99,999,4,18.02,21.51
17,20-04-99,999,2,941.88,1117.54
138,14-04-99,999,2,61,72.39
121,01-04-99,999,3,10.41,14.28
114,19-05-99,999,4,14.89,17.77
141,16-06-99,999,3,26.99,38.64
20,23-06-99,999,3,568.55,638.81
123,06-04-99,999,4,39.18,46.79
113,13-05-99,999,3,21.79,28.39
36,27-05-99,999,2,38.53,45.71
26,28-04-99,999,2,128.42,152.39
127,27-04-99,999,2,31.67,37.57
30,07-05-99,999,3,9.45,11.38
26,14-05-99,999,2,128.42,152.39
37,01-05-99,999,3,52.1,63.43
23,17-04-99,999,2,18.83,22.34
40,01-06-99,999,3,42.63,52.22
47,01-05-99,999,2,24.93,29.27
41,22-04-99,999,3,42.63,52.22
116,23-06-99,999,2,10.26,12.18
25,28-06-99,999,3,107.07,133.92
117,18-06-99,999,2,7.7,9.14
42,28-05-99,999,2,38.53,45.71
148,16-04-99,999,2,17.07,20.25
24,19-06-99,999,2,40.1,47.57
40,12-04-99,999,3,42.63,52.22
124,11-05-99,999,2,16.26,19.1
114,17-04-99,999,3,17.99,23.46
28,13-04-99,999,2,171.24,203.18
117,01-04-99,999,3,8.68,10.99
114,19-06-99,999,3,17.99,23.46
115,21-04-99,999,3,8.53,11.11
37,26-04-99,999,3,52.1,63.43
47,26-06-99,999,3,27.57,31.96
118,11-06-99,999,3,7.57,9.73
115,11-06-99,999,3,8.53,10.95
124,22-04-99,999,4,14.89,17.24
25,17-06-99,999,3,107.07,133.92
113,07-04-99,999,2,19.7,23.36
33,07-06-99,999,3,42.63,48.79
135,06-04-99,999,4,39.89,47.63
24,16-05-99,999,2,39.37,46.73
117,31-05-99,999,3,8.53,11.11
128,01-06-99,999,2,23.98,28.44
125,29-04-99,999,2,13.69,16.24
127,24-05-99,999,3,35.05,47.66
33,10-05-99,999,3,42.63,49.48
25,23-05-99,999,2,96.76,114.8
118,29-05-99,999,3,7.57,9.73
42,20-05-99,999,2,38.53,45.71
26,21-06-99,999,2,128.42,152.39
41,07-05-99,999,2,39.07,46.35
142,06-06-99,999,2,16.55,19.64
117,24-06-99,999,3,8.53,10.95
24,26-04-99,999,4,36.05,43.04
34,23-04-99,999,2,34.25,40.62
140,23-05-99,999,3,26.99,38.64
127,24-04-99,999,3,35.05,47
139,23-05-99,999,4,14.89,17.77
38,28-06-99,999,3,28.54,34.59
119,04-04-99,999,3,6.63,8.63
47,04-05-99,999,3,27.97,32.09
122,31-05-99,999,4,14.89,17.77
47,04-05-99,999,2,24.93,29.27
138,27-05-99,999,3,67.26,89.28
116,20-05-99,999,2,10.26,12.18
35,19-05-99,999,2,42.97,50.99
131,31-05-99,999,4,14.89,17.77
116,19-05-99,999,4,9.4,11.22
143,14-04-99,999,3,17.99,25.76
30,07-06-99,999,2,8.56,10.15
47,13-04-99,999,2,24.93,29.27
31,17-05-99,999,3,8.53,10.24
43,09-06-99,999,2,38.53,45.71
118,03-04-99,999,3,509.27,559.74
48,12-04-99,999,2,10.26,12.18
129,22-05-99,999,4,151.29,180.6
143,06-04-99,999,2,16.26,19.29
115,04-06-99,999,4,7.05,8.42
115,09-05-99,999,3,8.53,10.95
18,16-04-99,999,2,1128.71,1339.21
118,09-04-99,999,3,7.57,9.73
48,09-04-99,999,3,11.37,13.66
146,06-06-99,999,3,10.81,15.45
138,14-04-99,999,3,66.33,88.92
116,14-06-99,999,2,10.26,12.18
38,31-05-99,999,2,26.14,31.02
128,15-04-99,999,2,23.98,28.44
41,01-06-99,999,3,42.63,52.22
24,30-06-99,999,3,43.58,50.8
134,31-05-99,999,4,16.46,19.65
42,07-05-99,999,3,42.63,52.22
34,13-05-99,999,3,37.9,47.24
122,06-06-99,999,4,14.89,17.77
39,26-06-99,999,4,27.43,32.75
113,04-05-99,999,3,21.79,28.39
31,26-06-99,999,4,7.05,8.42
35,30-05-99,999,4,38.79,46.31
134,05-04-99,999,4,16.46,19.65
48,04-05-99,999,2,10.26,12.18
35,02-04-99,999,2,42.8,50.79
32,23-06-99,999,2,58.22,69.08
134,29-04-99,999,2,17.97,21.33
19,10-06-99,999,3,53.06,64.96
36,24-05-99,999,2,38.53,45.71
116,27-04-99,999,3,11.37,14.81
115,29-05-99,999,3,8.53,10.95
41,13-05-99,999,3,42.63,51.49
39,12-05-99,999,3,33.15,40.36
28,23-05-99,999,3,189.5,228.05
119,11-06-99,999,2,5.98,7.1
143,27-05-99,999,3,18.25,25.5
36,12-04-99,999,3,42.63,53.89
116,15-06-99,999,4,9.4,11.22
120,27-06-99,999,3,6.63,8.96
18,03-05-99,999,4,1019.09,1216.53
124,09-05-99,999,3,17.99,24.66
41,28-05-99,999,3,42.63,52.22
114,06-05-99,999,2,16.26,19.29
127,15-05-99,999,4,29,34.62
116,24-05-99,999,4,9.4,11.22
121,23-06-99,999,3,10.41,14.28
122,24-05-99,999,4,14.89,17.77
43,15-06-99,999,4,35.26,42.09
144,06-06-99,999,4,5.95,6.9
126,27-06-99,999,3,27.47,31.86
120,24-05-99,999,2,5.98,7.1
117,07-04-99,999,2,7.7,9.14
25,12-06-99,999,2,96.76,114.8
148,06-05-99,999,4,15.63,18.66
116,26-05-99,999,4,9.4,11.22
123,09-04-99,999,3,48.23,64.26
140,03-04-99,999,4,22.65,27.04
126,04-05-99,999,2,24.83,29.46
40,29-06-99,999,2,38.53,45.71
142,23-05-99,999,2,16.26,19.29
47,04-05-99,999,4,22.72,26.32
129,31-05-99,999,4,151.29,180.6
26,17-04-99,999,3,142.14,177.78
126,04-05-99,999,3,27.47,31.86
25,23-06-99,999,2,96.76,114.8
116,01-06-99,999,4,9.4,11.22
126,29-06-99,999,2,24.83,29.46
43,22-06-99,999,3,42.63,52.22
30,07-04-99,999,3,9.45,11.22
34,19-04-99,999,3,37.9,47.9
42,19-04-99,999,3,42.63,52.22
148,03-04-99,999,2,17.07,20.25
36,10-05-99,999,3,42.63,53.89
31,19-04-99,999,2,7.7,9.14
36,26-04-99,999,3,42.63,53.89
116,19-04-99,999,2,10.26,12.18
115,22-04-99,999,4,7.05,8.42
127,05-05-99,999,2,31.67,37.57
118,14-05-99,999,4,6.2,7.4
19,14-06-99,999,3,53.06,64.07
18,23-05-99,999,4,1019.09,1216.53
30,03-04-99,999,3,9.45,11.22
128,29-04-99,999,2,23.98,28.44
24,28-04-99,999,2,39.37,46.73
43,17-06-99,999,3,42.63,51.49
146,23-05-99,999,4,8.93,10.66
26,30-05-99,999,3,142.14,177.78
114,09-05-99,999,3,17.99,23.13
19,16-06-99,999,3,53.06,64.07
22,12-06-99,999,4,19.6,23.38
134,09-06-99,999,2,17.97,21.33
30,08-05-99,999,3,9.45,11.22
47,26-04-99,999,3,27.57,31.96
25,21-06-99,999,2,96.76,114.8
125,01-04-99,999,3,15.15,17.57
26,26-04-99,999,3,144.68,178.4
25,23-04-99,999,2,96.76,114.8
124,24-04-99,999,4,14.89,17.24
121,05-06-99,999,4,8.62,9.98
38,05-04-99,999,3,28.54,34.59
26,28-04-99,999,3,142.14,177.78
40,26-05-99,999,4,35.26,42.09
139,06-05-99,999,4,14.89,17.77
18,07-05-99,999,2,1113.11,1320.72
140,23-04-99,999,3,26.99,38.64
22,03-06-99,999,4,19.6,23.38
36,06-06-99,999,4,35.26,42.09
114,15-05-99,999,2,16.26,19.29
114,07-04-99,999,3,17.99,23.46
134,29-06-99,999,2,17.97,21.33
127,27-05-99,999,3,35.05,47
116,18-06-99,999,3,11.37,14.61
38,12-06-99,999,2,25.67,30.46
121,29-06-99,999,2,9.4,11.16
120,27-05-99,999,3,6.72,8.99
40,04-05-99,999,2,38.53,45.71
26,23-06-99,999,3,142.14,180.26
114,05-04-99,999,2,16.26,19.29
120,07-04-99,999,2,5.98,7.1
19,19-04-99,999,4,43.89,52.4
113,27-05-99,999,2,19.97,23.7
32,13-05-99,999,3,64.42,76.39
32,16-06-99,999,3,64.42,77.46
19,19-05-99,999,3,53.06,64.07
31,03-06-99,999,3,8.53,10.1
125,22-05-99,999,4,12.53,14.96
119,17-04-99,999,2,5.98,7.1
30,23-06-99,999,2,8.56,10.15
133,04-06-99,999,2,26.53,31.48
140,16-06-99,999,3,26.99,38.64
124,26-06-99,999,4,14.89,17.24
130,04-06-99,999,3,85.27,114.33
24,10-06-99,999,3,43.58,50.8
26,19-05-99,999,3,142.14,177.78
116,05-04-99,999,2,10.26,12.18
116,21-06-99,999,3,11.37,14.81
128,29-05-99,999,4,21.94,26.2
26,30-06-99,999,3,142.14,177.78
116,21-05-99,999,4,9.4,11.22
18,21-05-99,999,3,1231.88,1758.11
47,05-06-99,999,2,24.93,29.27
128,18-04-99,999,3,26.52,35.56
25,02-06-99,999,2,96.76,114.8
132,22-04-99,999,4,19.6,23.38
127,11-06-99,999,2,31.67,37.57
132,01-04-99,999,3,23.69,32.19
37,07-05-99,999,2,47.08,55.87
118,01-05-99,999,3,7.57,9.73
23,20-06-99,999,3,20.85,24.71
38,07-05-99,999,3,28.42,35.92
120,03-06-99,999,4,5.48,6.54
27,13-06-99,999,2,38.53,45.71
119,04-05-99,999,2,5.98,7.1
126,18-05-99,999,2,24.83,29.46
36,14-05-99,999,2,38.53,45.71
116,29-06-99,999,3,11.37,14.81
121,19-04-99,999,3,10.41,14.28
43,01-06-99,999,2,38.53,45.71
138,23-06-99,999,3,66.33,90.17
20,26-06-99,999,4,470.34,561.47
47,19-05-99,999,4,22.49,26.04
24,03-05-99,999,4,36.05,43.04
119,01-04-99,999,4,5.48,6.54
127,09-05-99,999,2,31.67,37.57
129,22-06-99,999,4,151.29,180.6
141,16-06-99,999,2,24.4,28.95
37,26-04-99,999,2,47.08,55.87
131,01-04-99,999,2,16.26,19.29
130,29-06-99,999,3,85.27,115.93
15,20-06-99,999,2,856.25,1015.94
34,13-06-99,999,2,34.39,40.79
117,04-06-99,999,3,8.53,11.11
37,26-05-99,999,3,53.05,62.81
36,05-06-99,999,4,35.26,42.09
121,06-04-99,999,3,10.41,14.08
35,08-06-99,999,4,39.18,46.79
113,26-06-99,999,4,18.02,21.51
114,20-05-99,999,2,16.26,19.29
23,02-04-99,999,3,20.85,24.71
24,03-04-99,999,3,43.58,51.51
119,07-06-99,999,2,5.98,7.1
128,11-05-99,999,2,23.98,28.44
126,09-06-99,999,2,24.83,29.46
128,11-04-99,999,2,23.98,28.44
39,22-06-99,999,4,27.43,32.75
120,14-06-99,999,2,5.98,7.1
17,17-06-99,999,4,862.31,1029.37
118,18-06-99,999,4,6.2,7.4
123,18-04-99,999,3,47.37,64.04
126,24-06-99,999,4,22.72,27.13
123,05-04-99,999,4,39.18,46.79
43,04-06-99,999,3,42.63,51.49
24,26-05-99,999,2,39.37,46.73
41,24-05-99,999,3,42.63,52.22
33,07-05-99,999,3,42.63,49.48
121,23-06-99,999,2,9.4,11.16
117,29-04-99,999,3,8.53,11.11
115,01-05-99,999,2,7.7,9.14
138,06-06-99,999,3,66.33,90.17
38,05-06-99,999,3,28.54,34.59
28,17-06-99,999,3,189.5,224.9
23,23-06-99,999,2,18.83,22.34
114,11-05-99,999,3,17.99,23.46
25,19-05-99,999,3,107.07,133.92
116,01-04-99,999,4,9.4,11.22
48,09-04-99,999,2,10.26,12.18
128,11-06-99,999,3,26.52,35.56
122,22-05-99,999,4,14.89,17.77
131,04-05-99,999,3,17.99,24.47
35,07-05-99,999,3,47.37,56.87
124,11-06-99,999,2,16.26,19.1
26,17-04-99,999,4,117.59,140.36
36,31-05-99,999,4,35.26,42.09
121,22-06-99,999,4,8.62,9.98
114,24-06-99,999,3,17.99,23.13
31,26-04-99,999,2,7.7,9.14
43,09-04-99,999,2,38.53,45.71
46,20-05-99,999,2,19.7,23.36
26,19-06-99,999,2,128.42,152.39
47,22-06-99,999,2,24.93,29.27
28,30-05-99,999,3,189.5,224.9
134,06-05-99,999,4,16.46,19.65
114,03-05-99,999,4,14.89,17.77
34,02-06-99,999,2,34.25,40.62
119,21-06-99,999,3,6.63,8.63
41,19-04-99,999,2,39.07,46.35
36,22-06-99,999,3,42.63,51.18
27,20-04-99,999,3,42.63,50.55
16,10-06-99,999,2,256.87,304.77
116,27-04-99,999,2,10.26,12.18
113,16-04-99,999,2,19.7,23.36
118,26-05-99,999,4,6.26,7.48
37,15-04-99,999,2,47.27,56.08
19,16-05-99,999,2,47.93,56.88
24,26-05-99,999,3,43.58,50.8
116,04-04-99,999,4,9.4,11.22
118,15-06-99,999,4,6.2,7.4
23,19-04-99,999,4,17.24,20.58
123,15-05-99,999,4,39.18,46.79
42,01-06-99,999,3,42.63,52.22
132,27-06-99,999,3,23.69,31.75
118,09-04-99,999,4,6.2,7.4
36,30-05-99,999,4,34.91,41.67
35,26-06-99,999,3,47.37,57.67
24,19-06-99,999,3,43.58,51.51
120,08-05-99,999,3,6.63,9.08
25,10-05-99,999,3,107.07,133.92
25,12-05-99,999,2,96.76,114.8
121,27-04-99,999,3,10.41,14.08
121,24-05-99,999,2,9.4,11.16
121,01-06-99,999,3,10.54,14.13
125,22-04-99,999,4,12.53,14.96
14,21-06-99,999,2,856.25,1015.94
120,19-06-99,999,2,5.98,7.1
23,21-04-99,999,3,20.85,25.05
15,21-04-99,999,3,947.58,1064.69
141,23-05-99,999,4,22.32,26.66
14,26-05-99,999,4,783.92,935.79
120,12-04-99,999,2,5.98,7.1
134,27-06-99,999,3,19.89,26.67
23,10-06-99,999,2,18.83,22.34
34,02-04-99,999,3,38.72,45.65
118,14-04-99,999,4,387.99,463.17
124,09-06-99,999,3,18.32,24.41
133,15-06-99,999,4,24.28,29
41,29-06-99,999,3,42.63,52.22
35,03-05-99,999,4,39.18,46.79
117,15-05-99,999,2,7.7,9.14
116,17-06-99,999,2,10.26,12.18
37,19-05-99,999,2,47.08,55.87
116,06-05-99,999,2,10.26,12.18
47,26-04-99,999,2,24.93,29.27
42,17-06-99,999,2,38.53,45.71
114,01-06-99,999,3,17.99,23.46
26,23-05-99,999,2,128.42,152.39
116,02-05-99,999,3,11.37,14.81
118,27-05-99,999,2,7.01,8.31
42,05-04-99,999,4,35.26,42.09
118,05-05-99,999,2,6.87,8.16
124,27-04-99,999,2,16.26,19.1
118,10-05-99,999,3,502.25,557.52
27,21-05-99,999,2,38.53,45.71
116,24-05-99,999,3,11.55,14.66
34,16-05-99,999,3,37.9,45.5
126,18-04-99,999,2,24.83,29.46
20,26-06-99,999,2,522.99,620.53
38,22-05-99,999,4,23.51,28.07
142,23-05-99,999,3,17.99,25.76
19,16-05-99,999,3,53.06,64.07
48,26-06-99,999,2,10.26,12.18
113,03-05-99,999,4,18.02,21.51
25,14-05-99,999,3,107.07,135.8
128,22-04-99,999,2,24.41,28.96
125,09-06-99,999,3,15.41,17.39
141,03-04-99,999,3,26.99,38.1
117,09-06-99,999,3,8.53,10.95
35,03-05-99,999,3,47.37,57.67
21,29-04-99,999,3,793.84,1052.99
115,01-05-99,999,3,8.53,10.95
23,17-06-99,999,3,20.85,24.71
24,30-06-99,999,2,40.1,47.57
37,05-06-99,999,4,43.12,51.46
117,31-05-99,999,4,7.05,8.42
131,15-06-99,999,4,14.89,17.77
33,19-06-99,999,3,42.63,49.48
23,23-05-99,999,2,19.08,22.65
27,28-04-99,999,2,38.53,45.71
36,14-05-99,999,3,42.63,51.89
21,10-05-99,999,3,852.82,1216.94
117,23-06-99,999,2,7.7,9.14
24,30-04-99,999,2,39.37,46.73
123,22-05-99,999,2,42.8,50.79
35,19-05-99,999,3,47.37,57.67
17,25-05-99,999,3,1042.35,1487.63
118,08-05-99,999,2,429.8,509.95
148,23-05-99,999,2,17.07,20.25
114,01-05-99,999,3,17.99,23.13
121,17-04-99,999,3,10.41,14.28
148,03-06-99,999,4,15.91,18.99
25,19-06-99,999,2,96.76,114.8
118,23-06-99,999,3,7.57,9.87
119,11-06-99,999,3,6.63,8.52
124,27-06-99,999,3,17.99,24.66
115,06-05-99,999,2,7.7,9.14
26,25-05-99,999,3,142.14,177.78
116,24-04-99,999,3,11.55,14.66
35,26-06-99,999,4,39.18,46.79
35,03-05-99,999,2,42.97,50.99
38,29-06-99,999,3,28.42,35.92
43,22-06-99,999,4,35.26,42.09
18,21-06-99,999,2,1113.11,1320.72
114,28-05-99,999,2,16.26,19.29
115,26-04-99,999,3,8.53,11.11
34,12-05-99,999,2,34.25,40.62
125,05-06-99,999,4,12.53,14.96
118,21-04-99,999,3,7.57,9.87
36,14-06-99,999,3,42.63,53.89
22,17-06-99,999,4,19.6,23.38
126,06-06-99,999,4,22.72,27.13
128,04-05-99,999,3,26.52,36.06
18,26-04-99,999,3,1231.88,1782.72
134,22-04-99,999,4,16.46,19.65
35,16-04-99,999,3,47.58,56.87
125,15-04-99,999,2,13.69,16.24
41,07-06-99,999,2,39.07,46.35
15,26-04-99,999,4,783.92,935.79
119,05-05-99,999,4,5.48,6.54
35,03-04-99,999,2,43.75,51.9
130,22-04-99,999,3,85.27,115.93
40,22-04-99,999,3,42.63,52.22
42,26-06-99,999,3,42.63,51.49
40,09-06-99,999,2,38.53,45.71
30,17-04-99,999,2,8.56,10.15
13,26-06-99,999,4,705.52,842.21
118,18-05-99,999,4,6.2,7.4
146,27-05-99,999,2,9.75,11.56
121,19-05-99,999,4,8.62,9.98
118,29-04-99,999,2,6.85,8.13
48,22-05-99,999,4,9.4,11.22
146,06-06-99,999,2,9.91,11.77
128,06-04-99,999,4,21.94,26.2
39,15-06-99,999,4,27.54,32.88
33,12-06-99,999,3,42.63,49.48
44,22-06-99,999,4,35.26,42.09
23,12-04-99,999,3,20.85,24.71
116,01-05-99,999,2,10.26,12.18
